url,state,city,years,manufacturer,model,price,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,vehicle_type,paint_color,image_url
https://newyork.craigslist.org/wch/ctd/d/waterbury-2005-toyota-4runner-4dr-sr5/7234230917.html,ny,new york city,2005,toyota,4-runner,10950,,,gas,135827,clean,automatic,JTEBU14R158042399,4wd,,wagon,,https://images.craigslist.org/01717_bRq63JYu5Ox_0ew0aT_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/morrisville-2011-bmw-x3-financing/7234227710.html,ny,new york city,2011,bmw,x3,10900,,6 cylinders,gas,95467,clean,automatic,5UXWX5C59BLW13938,,,SUV,silver,https://images.craigslist.org/00A0A_CZlgeDpphr_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/morrisville-2011-bmw-x3-financing/7234227665.html,ny,new york city,2011,bmw,x3,10900,,6 cylinders,gas,95467,clean,automatic,5UXWX5C59BLW13938,,,SUV,silver,https://images.craigslist.org/00A0A_CZlgeDpphr_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/morrisville-2011-bmw-x3-financing/7234227597.html,ny,new york city,2011,bmw,x3,10900,,6 cylinders,gas,95467,clean,automatic,5UXWX5C59BLW13938,,,SUV,silver,https://images.craigslist.org/00A0A_CZlgeDpphr_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/morrisville-2011-bmw-x3-financing/7234227552.html,ny,new york city,2011,bmw,x3,10900,,6 cylinders,gas,95467,clean,automatic,5UXWX5C59BLW13938,,,SUV,silver,https://images.craigslist.org/00A0A_CZlgeDpphr_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/morrisville-2011-bmw-x3-financing/7234227505.html,ny,new york city,2011,bmw,x3,10900,,6 cylinders,gas,95467,clean,automatic,5UXWX5C59BLW13938,,,SUV,silver,https://images.craigslist.org/00A0A_CZlgeDpphr_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/morrisville-2016-bmw-series-financing/7234227455.html,ny,new york city,2016,bmw,2 series,20900,,4 cylinders,gas,55527,clean,automatic,WBA1K9C58GV321868,rwd,,convertible,white,https://images.craigslist.org/00H0H_bvPCE5NI6XI_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/morrisville-2016-bmw-series-financing/7234227410.html,ny,new york city,2016,bmw,2 series,20900,,4 cylinders,gas,55527,clean,automatic,WBA1K9C58GV321868,rwd,,convertible,white,https://images.craigslist.org/00H0H_bvPCE5NI6XI_0ak07K_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/morrisville-2016-ford-f550-super-duty/7234227359.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/morrisville-2016-ford-f550-super-duty/7234227317.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/stn/ctd/d/morrisville-2016-ford-f550-super-duty/7234227274.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/east-northport-chevrolet-colorado/7234226243.html,ny,new york city,2010,chevrolet,colorado regular cab,5995,,4 cylinders,gas,49529,clean,automatic,1GCCSBD98A8136911,,,pickup,white,https://images.craigslist.org/01616_hh4DzNoeXj7_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2003-dodge-ram-1500-regular/7234226037.html,ny,new york city,2003,ram,,5499,,,gas,161963,clean,automatic,1D7HU16N63J556267,4wd,,pickup,blue,https://images.craigslist.org/00a0a_ke6Ne3LBAKO_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-mercedes-benz-cl550/7234225463.html,ny,new york city,2008,mercedes-benz,cl550,16050,good,8 cylinders,gas,106003,clean,automatic,WDDEJ71XX8A017293,rwd,mid-size,coupe,black,https://images.craigslist.org/00L0L_lJN5vaFntEn_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-mercedes-benz-gla-class/7234225358.html,ny,new york city,2017,mercedes-benz,gla-class,0,excellent,,gas,41480,clean,automatic,WDCTG4GB7HJ345730,,,SUV,white,https://images.craigslist.org/00N0N_fsSqSSQd45A_0cg09c_600x450.jpg
https://newyork.craigslist.org/stn/ctd/d/massapequa-park-1998-gmc-c6500-heavy/7234225214.html,ny,new york city,1998,gmc,c6500,29995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/01313_inDASu8amm8_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2007-jeep-compass-4wd-4dr/7234225216.html,ny,new york city,2007,jeep,compass,0,excellent,,gas,126000,clean,automatic,1J8FF57W67D581922,,,SUV,silver,https://images.craigslist.org/00Z0Z_5wnEvAhBncn_0cg09c_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2019-nissan-altima-25/7234224415.html,ny,new york city,2019,nissan,altima,0,excellent,,gas,24200,clean,automatic,1N4BL4FW3KC132972,,,sedan,black,https://images.craigslist.org/00202_k31kaIQfflv_0cg09c_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2015-lexus-is-4dr-sport/7234224254.html,ny,new york city,2015,lexus,is,0,excellent,,gas,55509,clean,automatic,JTHBF1D22F5047386,,,sedan,,https://images.craigslist.org/00t0t_9BDGgE9STqy_04X02E_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/briarcliff-manor-2011-cadillac-escalade/7234223783.html,ny,new york city,2011,cadillac,escalade esv premium,21500,like new,8 cylinders,gas,62067,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00808_508BWaPD8LB_0CI0lM_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/great-neck-1995-bmw-m3-coupe-vader-and/7234222341.html,ny,new york city,1995,bmw,m3,14000,excellent,6 cylinders,gas,118000,clean,manual,,rwd,,coupe,black,https://images.craigslist.org/01515_6u7QVxUWGV6_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/oakland-gardens-2004-acura-rsx-price/7234220607.html,ny,new york city,2004,acura,rsx,2500,fair,4 cylinders,gas,115000,clean,automatic,JH4DC54844S005359,fwd,,coupe,black,https://images.craigslist.org/00a0a_3rdk2vj43ON_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/massapequa-park-2009-gmc-foot-service/7234219499.html,ny,new york city,2009,gmc,c5500,29995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00S0S_5dvQiHGVjyT_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/maspeth-2009-nissan-altima-25sl-leather/7234217249.html,ny,new york city,2009,nissan,,2500,,,gas,130,clean,automatic,,,,,,https://images.craigslist.org/01414_f4eh296jdDQ_0CI0t2_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/waterbury-2014-jeep-patriot-4wd-4dr/7234216923.html,ny,new york city,2014,jeep,patriot,8950,,,gas,108564,clean,automatic,1C4NJRBB7ED769326,,,other,,https://images.craigslist.org/00z0z_6QqPtjM2Wjs_0ew0aT_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/maspeth-2010-dodge-grand-caravan-se/7234216699.html,ny,new york city,2010,,Van,3500,,,gas,129,clean,automatic,,,,,,https://images.craigslist.org/00606_5pWLhxY93Ax_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/maspeth-2008-acura-rdx-turbo-leather/7234216165.html,ny,new york city,2008,,Rdx,3500,,,gas,135,clean,automatic,,,,,,https://images.craigslist.org/00q0q_hhss9aiuBCV_0CI0t2_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/lynbrook-2013-honda-civic/7234214409.html,ny,new york city,2013,honda,civic,7900,good,4 cylinders,gas,121000,clean,automatic,19XFB2F90DE282255,fwd,compact,sedan,black,https://images.craigslist.org/00M0M_2voJRh82ZyH_0CI0t2_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/massapequa-park-2007-gmc-8500-tandem-10/7234213645.html,ny,new york city,2007,gmc,c-8500,24995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00808_6mveZP5wD2O_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/bronx-60-day-temp-plates/7234212248.html,ny,new york city,2021,,Any,125,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_51jrqrinNsk_0hq0hq_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-legit-temp-tags/7234211547.html,ny,new york city,2021,,Any,125,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_51jrqrinNsk_0hq0hq_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-1996-honda-civic-lx-door-90k/7234211294.html,ny,new york city,1996,honda,civic,1500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00H0H_7Uvk90BHTtz_0CI0t2_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/trumbull-2015-nissan-altima/7234211189.html,ny,new york city,2015,nissan,altima s,7800,good,4 cylinders,gas,96000,clean,automatic,,fwd,,,grey,https://images.craigslist.org/00202_iSfca8uDwqO_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/floral-park-jeep-grand-cherokee/7234211140.html,ny,new york city,2005,jeep,grand cherokee limited,2800,good,8 cylinders,gas,188000,clean,automatic,,4wd,full-size,SUV,blue,https://images.craigslist.org/00h0h_2SgDcKwpeTH_07K0ak_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/wantagh-2005-ford-escape/7234210704.html,ny,new york city,2005,ford,escape,4600,good,4 cylinders,gas,87000,clean,automatic,,4wd,,SUV,grey,https://images.craigslist.org/00D0D_5SLmpipJKqu_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/massapequa-park-2005-gmc-6500-duramax/7234210105.html,ny,new york city,2005,gmc,c-6500,17995,,,diesel,70871,clean,automatic,1GDJ6C1325F530158,,,,,https://images.craigslist.org/01414_bbdCjVoPT62_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-mazda-i-touring-plus/7234207498.html,ny,new york city,2013,mazda,6,5550,good,6 cylinders,gas,108000,clean,automatic,,fwd,mid-size,sedan,blue,https://images.craigslist.org/00O0O_c5xo6dHD6bT_0CI0t2_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/massapequa-park-2004-freightliner-mt-55/7234207085.html,ny,new york city,2004,,Freightliner MT-55,15995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00I0I_lltDrAcZpvw_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-2015-hyundai-sonata-mint/7234205211.html,ny,new york city,2015,hyundai,sonata hybrid,6999,good,4 cylinders,gas,120000,clean,automatic,,fwd,mid-size,sedan,black,https://images.craigslist.org/00J0J_8U1sKcj6bAG_0x20oM_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-morrefer-truck-body-26/7234205057.html,ny,new york city,2012,morgan,,4500,,,diesel,,clean,other,,,,,white,https://images.craigslist.org/00l0l_cEGWIeowMpP_0CI0t2_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/fort-lauderdale-2021-kenworth-t270/7234204250.html,ny,new york city,2021,,KENWORTH T270,0,,,,,,,XXXXXXXXXMM441829,,,,,https://images.craigslist.org/00D0D_j3EBqn03a3h_09u077_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/island-park-ford-e350-extended-cargo-van/7234204086.html,ny,new york city,2003,ford,econoline e350,3400,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00l0l_inPlOMGyYYe_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-toyota-prius-ownerno/7234203966.html,ny,new york city,2015,toyota,prius,10497,,4 cylinders,hybrid,152342,clean,automatic,JTDKN3DU5F0447781,fwd,mid-size,hatchback,grey,https://images.craigslist.org/00d0d_5wevTPJQ7ib_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/huntington-station-2017-bmw-m3-sedan/7234201900.html,ny,new york city,2017,bmw,m3,48995,,,gas,39386,clean,manual,WBS8M9C56H5G42333,,compact,sedan,blue,https://images.craigslist.org/00Y0Y_hQtStevYEts_0ew0aT_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/new-haven-2005-toyota-matrix-vibe/7234199869.html,ny,new york city,2005,toyota,matrix,1800,,4 cylinders,gas,168,clean,automatic,,,,,,https://images.craigslist.org/00E0E_4eg45u26q0i_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-1996-honda-accord-lx-88k-all/7234141290.html,ny,new york city,1996,honda,accord,1800,,,gas,88000,clean,automatic,,,,,,https://images.craigslist.org/00z0z_10Fe4RPkOqS_0jm0pO_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/bronx-2017-bmw-x1-xdrive28i-call-text/7234198326.html,ny,new york city,2017,bmw,x1,22087,,,gas,40897,clean,automatic,WBXHT3Z30H4A58385,fwd,full-size,SUV,white,https://images.craigslist.org/01414_eu0o5lFy0Pc_07K0ak_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/bronx-2017-mercedes-benz-gls-gls-call/7234198207.html,ny,new york city,2017,mercedes-benz,gls-class,33995,,,gas,68311,clean,automatic,4JGDF6EE2HA899887,,,SUV,black,https://images.craigslist.org/00N0N_jSQxgmpaTBI_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/yonkers-honda-accord-2010/7234197958.html,ny,new york city,2010,honda,accord ex coupe,5300,excellent,4 cylinders,gas,200000,clean,automatic,1HGCS1B73AA006699,,,coupe,silver,https://images.craigslist.org/01313_igGBlDwam3z_0CI0lD_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2009-volvo-v50-wagon-ownerno/7234197642.html,ny,new york city,2009,volvo,v50,8497,,5 cylinders,gas,100141,clean,automatic,YV1MW390292471650,fwd,compact,wagon,grey,https://images.craigslist.org/01414_fdHKpRLa3MX_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/great-neck-2018-mercedes-benz-amg-slc-43/7234197592.html,ny,new york city,2018,mercedes-benz,amg slc 43,429,,,gas,36817,clean,automatic,WDDPK6GAXJF146520,,,convertible,grey,https://images.craigslist.org/00C0C_42T208S9EQX_0kE0fu_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/massapequa-park-2004-ford-650-mason/7234195786.html,ny,new york city,2004,ford,f-650,24995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00L0L_fiiMsA6iCbt_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-nissan-altima-low/7234194251.html,ny,new york city,2015,nissan,altima,12497,,4 cylinders,gas,88233,clean,automatic,1N4AL3AP2FC110361,fwd,mid-size,sedan,grey,https://images.craigslist.org/00e0e_4GaCUhfdcJd_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/franklin-square-2018-bmw-series-340i/7234194018.html,ny,new york city,2018,bmw,340i,479,,,gas,7530,clean,automatic,WBA8B3C58JK788115,,compact,sedan,,https://images.craigslist.org/00T0T_2yC45WJI8MB_0es0aQ_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/lodi-2017-honda-civic-coupe-lx-cvt-we/7234193884.html,ny,new york city,2017,honda,civic coupe,13895,,,gas,28383,clean,automatic,2HGFC4B0XHH306573,,,other,black,https://images.craigslist.org/00G0G_540kHMpLP9b_0ew0aT_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-vw-passat-wolfsburg/7234193750.html,ny,new york city,2014,volkswagen,passat wolfsburg,7500,like new,4 cylinders,gas,98000,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/00N0N_dZRvynNhznQ_0CI0t2_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/massapequa-park-2008-ford-foot-altec/7234192577.html,ny,new york city,2008,ford,f-450,22995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00N0N_9RS7bJ0W1J6_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/elmhurst-2013-honda-accord-sdn-4dr-i4/7234190996.html,ny,new york city,2013,honda,accord sdn,12500,good,4 cylinders,gas,43214,clean,automatic,1HGCR2F38DA087325,,,sedan,white,https://images.craigslist.org/01111_6lnFzzu9qQo_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2009-mitsubishi-lancer-es-4dr/7234190991.html,ny,new york city,2009,mitsubishi,lancer,5000,,4 cylinders,gas,106340,clean,other,JA3AU26U39U005180,fwd,,sedan,black,https://images.craigslist.org/01010_k9GYtJrR0pQ_0ak07J_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2003-bmw-325i-4dr-sedan/7234190659.html,ny,new york city,2003,bmw,325i,3000,,6 cylinders,gas,194103,clean,automatic,WBAET37493NJ38521,rwd,,sedan,black,https://images.craigslist.org/00e0e_dp8XwRwIVJ6_0ak07J_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2001-infiniti-i30-touring-4dr/7234190194.html,ny,new york city,2001,infiniti,i30,2300,,6 cylinders,gas,157970,clean,automatic,JNKCA31A41T040700,fwd,,sedan,silver,https://images.craigslist.org/00R0R_9t513w7k7c7_0ak07J_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/spotswood-2015-nissan-altima-25-4dr/7234189647.html,ny,new york city,2015,nissan,altima,10000,,4 cylinders,gas,,clean,automatic,1N4AL3AP0FN306982,fwd,,sedan,grey,https://images.craigslist.org/00W0W_hoDskelDEuE_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/massapequa-park-2008-ford-350-sd-36/7234189224.html,ny,new york city,2008,ford,f-350,19995,excellent,,diesel,83728,clean,automatic,,,,,,https://images.craigslist.org/00808_5Zb0s83ilYR_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-ford-expedition-limited/7234189217.html,ny,new york city,2012,ford,expedition,12497,,8 cylinders,gas,136481,clean,automatic,1FMJU2A59CEF14415,4wd,full-size,SUV,grey,https://images.craigslist.org/00c0c_6cQRtGwf8Z8_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2005-chrysler-pt-cruiser/7234186454.html,ny,new york city,2005,chrysler,pt cruiser,4500,like new,4 cylinders,gas,108000,clean,automatic,,,,convertible,blue,https://images.craigslist.org/00n0n_5La38T2jmnm_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/lodi-2017-honda-civic-coupe-lx-cvt-we/7234186019.html,ny,new york city,2017,honda,civic coupe,13895,,,gas,28383,clean,automatic,2HGFC4B0XHH306573,,,other,black,https://images.craigslist.org/00G0G_540kHMpLP9b_0ew0aT_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-toyota-prius-ownerwell/7234185599.html,ny,new york city,2010,toyota,prius,8697,,4 cylinders,hybrid,133785,clean,automatic,JTDKN3DU0A0016550,fwd,mid-size,hatchback,black,https://images.craigslist.org/00404_QvEbft0gC_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/freeport-2017-toyota-highlander/7234184881.html,ny,new york city,2017,toyota,highlander xle v6 awd (natl),28995,,6 cylinders,gas,14525,clean,automatic,5TDJZRFH3HS454277,,,SUV,custom,https://images.craigslist.org/00K0K_3Zez20todZI_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/freeport-2014-dodge-dart/7234184846.html,ny,new york city,2014,dodge,dart 4dr sdn sxt,6995,,4 cylinders,gas,95825,clean,automatic,1C3CDFBB6ED901753,fwd,,sedan,black,https://images.craigslist.org/01616_6aaWoxJiiql_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/babylon-2007-chevrolet-3500-hd-four/7234184643.html,ny,new york city,2007,chevrolet,k-3500,29995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00p0p_a0SbrSIgU43_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/morrisville-2016-ford-f550-super-duty/7234182731.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/morrisville-2016-ford-f550-super-duty/7234182692.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/morrisville-2016-ford-f550-super-duty/7234182652.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/morrisville-2016-ford-f550-super-duty/7234182618.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/morrisville-2016-ford-f550-super-duty/7234182570.html,ny,new york city,2016,ford,f550 super duty regular cab & chassis,53900,,8 cylinders,diesel,119639,clean,automatic,1FDUF5HTXGEB35474,4wd,,other,white,https://images.craigslist.org/00n0n_fGi1bYqoj4M_0ak07K_600x450.jpg
