id,url,region,region_url,price,years,manufacturer,model,conditions,cylinders,fuel,odometer,title_status,transmission,VIN,drive,sizes,types,paint_color,image_url,county,state,latitude,longitude
7232654680,https://losangeles.craigslist.org/lac/ctd/d/fontana-2017-ford-explorer-xlt-fwd-call/7232654680.html,"los angeles",https://losangeles.craigslist.org,0,2017,ford,"explorer xlt fwd",NULL,other,other,39365,NULL,automatic,1FM5K7DH3HGD17097,fwd,NULL,NULL,NULL,https://images.craigslist.org/00s0s_aTUxgYRl3b_0ak07K_600x450.jpg,NULL,ca,34.068433,-117.455363
7232654755,https://losangeles.craigslist.org/lac/ctd/d/huntington-beach-2019-kia-optima-lx/7232654755.html,"los angeles",https://losangeles.craigslist.org,0,2019,kia,optima,NULL,NULL,gas,14938,clean,automatic,5XXGT4L37KG352299,fwd,full-size,sedan,blue,https://images.craigslist.org/00o0o_8AkvWlup4Bk_0ak07K_600x450.jpg,NULL,ca,33.721,-118.0033
7232655046,https://losangeles.craigslist.org/lgb/ctd/d/garden-grove-2017-nissan-rogue-sport/7232655046.html,"los angeles",https://losangeles.craigslist.org,0,2017,nissan,"rogue sport",NULL,NULL,gas,28464,clean,automatic,JN1BJ1CP0HW003027,fwd,full-size,SUV,grey,https://images.craigslist.org/00606_cK83GXT3Bpe_0ak07K_600x450.jpg,NULL,ca,33.7671,-117.929
7232655334,https://losangeles.craigslist.org/lac/ctd/d/south-gate-2014-buick-enclave-leather/7232655334.html,"los angeles",https://losangeles.craigslist.org,0,2014,buick,enclave,NULL,NULL,other,125871,clean,automatic,5GAKRBKD9EJ121994,fwd,full-size,SUV,grey,https://images.craigslist.org/00U0U_hDwL9cMj2tN_0ak07K_600x450.jpg,NULL,ca,33.9462,-118.2013
7232655439,https://losangeles.craigslist.org/sgv/cto/d/sun-valley-2017-chevrolet-silverado/7232655439.html,"los angeles",https://losangeles.craigslist.org,32500,2017,chevrolet,"silverado hd2500","like new","8 cylinders",gas,NULL,salvage,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00r0r_eOl2Z3ckNzb_0CI0lM_600x450.jpg,NULL,ca,34.2209,-118.3699
7232655921,https://losangeles.craigslist.org/sfv/ctd/d/canoga-park-2015-kia-cadenza-premium/7232655921.html,"los angeles",https://losangeles.craigslist.org,0,2015,kia,cadenza,NULL,NULL,gas,86755,clean,automatic,KNALN4D79F5181024,fwd,full-size,NULL,NULL,https://images.craigslist.org/00y0y_hiLMGotVqGv_0ak07K_600x450.jpg,NULL,ca,34.1993,-118.5983
7232655973,https://newyork.craigslist.org/jsy/ctd/d/massapequa-park-2007-ford-super-duty-450/7232655973.html,"new york city",https://newyork.craigslist.org,12995,2007,ford,"super duty f-450",excellent,NULL,diesel,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00202_32V7QWdPQlX_0ak07K_600x450.jpg,NULL,ny,40.6682,-73.4588
7232656151,https://newyork.craigslist.org/que/cto/d/jamaica-international/7232656151.html,"new york city",https://newyork.craigslist.org,18500,2006,NULL,"international 4300 dt466","like new","6 cylinders",diesel,96000,clean,automatic,NULL,rwd,NULL,truck,white,https://images.craigslist.org/00f0f_222C8en3A94_0CI0t2_600x450.jpg,NULL,ny,40.7031,-73.8177
7232656252,https://newyork.craigslist.org/que/ctd/d/ridgewood-2012-chevrolet-chevy-camaro/7232656252.html,"new york city",https://newyork.craigslist.org,0,2012,chevrolet,camaro,NULL,NULL,gas,69533,clean,automatic,2G1FC1E36C9175611,NULL,compact,coupe,blue,https://images.craigslist.org/00M0M_aE060Nl8b4m_0jm0ew_600x450.jpg,NULL,ny,40.694809,-73.89784
7232656753,https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2009-honda-odyssey-ex/7232656753.html,"new york city",https://newyork.craigslist.org,4799,2009,honda,odyssey,NULL,NULL,gas,168076,clean,automatic,5FNRL38419B019243,NULL,NULL,mini-van,blue,https://images.craigslist.org/00R0R_1B7Vm7FfgRm_0ak07K_600x450.jpg,NULL,ny,40.862572,-74.096558
7232657215,https://losangeles.craigslist.org/lac/ctd/d/north-hollywood-ride-in-style-and-dont/7232657215.html,"los angeles",https://losangeles.craigslist.org,13990,2014,bmw,"5 series",NULL,"4 cylinders",gas,120986,clean,automatic,WBA5A5C51ED500172,rwd,NULL,sedan,black,https://images.craigslist.org/00p0p_iLbMd5kgYe7_0ak07K_600x450.jpg,NULL,ca,34.2057,-118.4001
7232657896,https://newyork.craigslist.org/lgi/cto/d/oceanside-ford-econoline-e250-cargo-van/7232657896.html,"new york city",https://newyork.craigslist.org,6900,2006,ford,"e250 econoline",excellent,"8 cylinders",gas,120123,clean,automatic,NULL,fwd,full-size,van,white,https://images.craigslist.org/00v0v_i2TFOq80SxA_0CI0t2_600x450.jpg,NULL,ny,40.6362,-73.6375
7232658030,https://newyork.craigslist.org/brk/ctd/d/massapequa-park-2000-freightliner-fl60/7232658030.html,"new york city",https://newyork.craigslist.org,17995,2000,NULL,"Freightliner FL60",excellent,NULL,diesel,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00606_eBdSJs4Xffm_0ak07K_600x450.jpg,NULL,ny,40.6682,-73.4588
7232659354,https://newyork.craigslist.org/brk/ctd/d/huntington-station-2013-audi-a5-2dr-cpe/7232659354.html,"new york city",https://newyork.craigslist.org,17995,2013,audi,a5,NULL,NULL,gas,49490,clean,automatic,WAULFAFR8DA002227,NULL,sub-compact,coupe,black,https://images.craigslist.org/00E0E_c8qxjYPS7bM_0ew0aT_600x450.jpg,NULL,ny,40.833787,-73.338275
7232659364,https://losangeles.craigslist.org/lac/ctd/d/van-nuys-2008-bmw-x3-30si-awd-30si-4dr/7232659364.html,"los angeles",https://losangeles.craigslist.org,9495,2008,bmw,x3,NULL,NULL,gas,77166,clean,automatic,WBXPC93478WJ22651,NULL,NULL,SUV,black,https://images.craigslist.org/00H0H_lyht5loTQAR_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7232659387,https://losangeles.craigslist.org/ant/ctd/d/la-crescenta-2015-nissan-frontier/7232659387.html,"los angeles",https://losangeles.craigslist.org,13995,2015,nissan,frontier,NULL,NULL,gas,82395,clean,automatic,1N6BD0CT9FN743171,rwd,NULL,pickup,white,https://images.craigslist.org/00X0X_aJV6Qz25x0K_0cU09G_600x450.jpg,NULL,ca,34.232563,-118.252673
7232659585,https://losangeles.craigslist.org/sfv/ctd/d/van-nuys-2012-bmw-335i-335i-4dr-sedan/7232659585.html,"los angeles",https://losangeles.craigslist.org,12995,2012,bmw,335i,NULL,NULL,gas,124980,clean,automatic,WBA3A9G59CNN67473,NULL,compact,sedan,NULL,https://images.craigslist.org/00808_1c43tGPVf4O_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7232660129,https://losangeles.craigslist.org/ant/cto/d/palmdale-2006-mercury-mountaineer-smog/7232660129.html,"los angeles",https://losangeles.craigslist.org,3350,2006,mercury,mountaineer,excellent,"6 cylinders",gas,190900,clean,automatic,4M2EU47EX6UJ24226,4wd,mid-size,SUV,white,https://images.craigslist.org/01313_eGIX3oYYW67_0CI0t2_600x450.jpg,NULL,ca,34.542875,-118.05831
7232660300,https://losangeles.craigslist.org/wst/cto/d/el-monte-2015-chevy-express-2500-cargo/7232660300.html,"los angeles",https://losangeles.craigslist.org,11500,2015,chevrolet,"express 2500",NULL,NULL,gas,145000,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00O0O_3qNgZDt4OQ4_0CI0t2_600x450.jpg,NULL,ca,34.0705,-118.0149
7232660671,https://losangeles.craigslist.org/sgv/cto/d/west-covina-2005-toyota-rav4/7232660671.html,"los angeles",https://losangeles.craigslist.org,4250,2005,toyota,rav4,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/01616_cYm08a8EzkS_0CI0t2_600x450.jpg,NULL,ca,34.0673,-117.9366
7232660739,https://losangeles.craigslist.org/sfv/cto/d/pasadena-2010-honda-cr/7232660739.html,"los angeles",https://losangeles.craigslist.org,9750,2010,honda,cr-v,NULL,NULL,gas,NULL,clean,manual,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00l0l_itJjYlZ081v_0t20CI_600x450.jpg,NULL,ca,34.146329,-118.098736
7232660851,https://newyork.craigslist.org/brk/cto/d/brooklyn-cash-for-cars-cash-for/7232660851.html,"new york city",https://newyork.craigslist.org,3500,2015,honda,pilot,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00T0T_8WFN3M69kym_0aS0ew_600x450.jpg,NULL,ny,40.6016,-73.9968
7232661083,https://losangeles.craigslist.org/lac/ctd/d/orange-2007-bmw-z4-price/7232661083.html,"los angeles",https://losangeles.craigslist.org,16995,2007,bmw,z4,NULL,"6 cylinders",gas,37012,clean,manual,4USBU33537LW60803,rwd,NULL,convertible,NULL,https://images.craigslist.org/00q0q_axZxmv5INd2_0ak07K_600x450.jpg,NULL,ca,33.7875,-117.8776
7232661124,https://losangeles.craigslist.org/ant/ctd/d/orange-2007-bmw-z4-price/7232661124.html,"los angeles",https://losangeles.craigslist.org,16995,2007,bmw,z4,NULL,"6 cylinders",gas,37012,clean,manual,4USBU33537LW60803,rwd,NULL,convertible,NULL,https://images.craigslist.org/00q0q_axZxmv5INd2_0ak07K_600x450.jpg,NULL,ca,33.7875,-117.8776
7232661219,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-nissan-murano/7232661219.html,"new york city",https://newyork.craigslist.org,7000,2010,nissan,"murano s",good,"6 cylinders",gas,76600,clean,automatic,JN8AZ1MW1AW128992,4wd,mid-size,SUV,brown,https://images.craigslist.org/00a0a_bOY8g60haZ4_0FO0ve_600x450.jpg,NULL,ny,40.5767,-73.9884
7232661220,https://losangeles.craigslist.org/lac/cto/d/los-angeles-lexus-is200t/7232661220.html,"los angeles",https://losangeles.craigslist.org,25000,2016,lexus,"is 200t",excellent,"4 cylinders",gas,85000,clean,automatic,NULL,rwd,mid-size,sedan,silver,https://images.craigslist.org/00h0h_l6yZplzNGy7_0CI0pO_600x450.jpg,NULL,ca,34.1156,-118.3305
7232661862,https://losangeles.craigslist.org/lac/cto/d/templeton-1988-classic-v10-model-chevy/7232661862.html,"los angeles",https://losangeles.craigslist.org,8500,1988,chevrolet,"silverado 1500",NULL,"8 cylinders",gas,182000,clean,automatic,NULL,4wd,full-size,SUV,NULL,https://images.craigslist.org/00T0T_bCMJPb1rBOZ_0CI0q4_600x450.jpg,NULL,ca,35.5551,-120.7107
7232662367,https://losangeles.craigslist.org/lgb/cto/d/los-angeles-carfax-ford-transit-connect/7232662367.html,"los angeles",https://losangeles.craigslist.org,0,2015,ford,"transit connect xlt","like new","4 cylinders",gas,80200,clean,automatic,NULL,NULL,full-size,pickup,NULL,https://images.craigslist.org/00M0M_fF6n8Dn368i_0CI0t2_600x450.jpg,NULL,ca,34.0245,-118.1561
7232663490,https://newyork.craigslist.org/brx/cto/d/bronx-2015-ford-explorer-xlt/7232663490.html,"new york city",https://newyork.craigslist.org,13900,2015,ford,"explorer xlt",NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00606_4WTjQoZ8iyg_0pO0jm_600x450.jpg,NULL,ny,40.8247,-73.894
7232663656,https://losangeles.craigslist.org/sgv/cto/d/pasadena-jaguar-xj8-supercharger/7232663656.html,"los angeles",https://losangeles.craigslist.org,4900,2001,jaguar,xj8,excellent,"8 cylinders",gas,94888,clean,automatic,NULL,rwd,full-size,sedan,black,https://images.craigslist.org/00202_5Q2bVgTXODG_0CI0iP_600x450.jpg,NULL,ca,34.1678,-118.1261
7232663837,https://losangeles.craigslist.org/sfv/cto/d/downey-honda-accord-ex-sport-millas/7232663837.html,"los angeles",https://losangeles.craigslist.org,14900,2014,honda,"accord sport","like new","4 cylinders",gas,50000,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00V0V_gcGPODDFsrI_0CI0t2_600x450.jpg,NULL,ca,33.9416,-118.1306
7232664509,https://newyork.craigslist.org/que/ctd/d/valley-stream-2015-jeep-grand-cherokee/7232664509.html,"new york city",https://newyork.craigslist.org,19996,2015,jeep,"grand cherokee",excellent,NULL,gas,74503,clean,automatic,1C4RJFAG9FC165054,NULL,NULL,SUV,NULL,https://images.craigslist.org/00808_1uzqEzoqNwU_09G07g_600x450.jpg,NULL,ny,40.663398,-73.694283
7232664918,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-black-friday-deals-chrysler/7232664918.html,"los angeles",https://losangeles.craigslist.org,1000,2015,toyota,,excellent,NULL,gas,75000,clean,automatic,NULL,NULL,full-size,sedan,NULL,https://images.craigslist.org/00303_4lgNXpj4n5p_1320MM_600x450.jpg,NULL,ca,34.0298,-118.3528
7232665271,https://newyork.craigslist.org/brx/cto/d/bronx-2017-chevrolet-cruze-ls/7232665271.html,"new york city",https://newyork.craigslist.org,8000,2017,chevrolet,"cruze ls",NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00C0C_helVn42yEzH_0pO0jm_600x450.jpg,NULL,ny,40.8247,-73.894
7232665837,https://losangeles.craigslist.org/wst/ctd/d/van-nuys-2012-bmw-335i-335i-4dr-sedan/7232665837.html,"los angeles",https://losangeles.craigslist.org,12995,2012,bmw,335i,NULL,NULL,gas,124980,clean,automatic,WBA3A9G59CNN67473,NULL,compact,sedan,NULL,https://images.craigslist.org/00808_1c43tGPVf4O_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7232665843,https://losangeles.craigslist.org/sgv/ctd/d/norco-2019-toyota-tacoma-2wd-trd-sport/7232665843.html,"los angeles",https://losangeles.craigslist.org,31999,2019,toyota,tacoma,NULL,NULL,gas,12149,clean,automatic,3TMBZ5DN5KM017412,fwd,NULL,pickup,black,https://images.craigslist.org/00Y0Y_SDPF1xnvuz_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
7232666002,https://losangeles.craigslist.org/lac/ctd/d/costa-mesa-2011-bmw-series-535i-skubc/7232666002.html,"los angeles",https://losangeles.craigslist.org,10850,2011,bmw,"5 series",NULL,"6 cylinders",gas,119552,clean,automatic,NULL,rwd,mid-size,sedan,custom,https://images.craigslist.org/00303_iCgJjZJMGR2_0ak07K_600x450.jpg,NULL,ca,33.679591,-117.908531
7232666505,https://losangeles.craigslist.org/lac/ctd/d/tempe-1989-ford-f350-xlt-crew-75l-drw/7232666505.html,"los angeles",https://losangeles.craigslist.org,7995,1989,ford,"f350 crew xlt custom dually",NULL,"8 cylinders",gas,176383,clean,automatic,2FTJW35G0KCB51619,rwd,full-size,truck,blue,https://images.craigslist.org/00d0d_3Xbxl2jOU5O_0CI0t2_600x450.jpg,NULL,ca,33.3917,-111.9249
7232667131,https://losangeles.craigslist.org/sgv/cto/d/glendora-1968-el-camino-ss396/7232667131.html,"los angeles",https://losangeles.craigslist.org,24000,1968,chevrolet,"el camino",excellent,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/01616_eJaABxfIqNu_09G07g_600x450.jpg,NULL,ca,34.1537,-117.8437
7232667402,https://losangeles.craigslist.org/lgb/cto/d/jurupa-valley-1998-gmc-safari-mini-van/7232667402.html,"los angeles",https://losangeles.craigslist.org,4500,1998,gmc,safari,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00u0u_hdSit5WVIP8_0CI0t2_600x450.jpg,NULL,ca,33.980256,-117.441763
7232667589,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2016-nissan-versa-note-low/7232667589.html,"los angeles",https://losangeles.craigslist.org,6500,2016,nissan,versa,excellent,"4 cylinders",gas,23991,clean,automatic,NULL,fwd,compact,hatchback,white,https://images.craigslist.org/00d0d_cHzHzphmvCE_0CI0t2_600x450.jpg,NULL,ca,34.1802,-118.4324
7232667597,https://losangeles.craigslist.org/sfv/cto/d/mission-hills-05-toyota-sequoia-sr5-2wd/7232667597.html,"los angeles",https://losangeles.craigslist.org,6500,2005,toyota,sequoia,good,"8 cylinders",gas,200700,clean,automatic,NULL,fwd,full-size,SUV,white,https://images.craigslist.org/00p0p_9t0cTf0j0Bh_0CI0t2_600x450.jpg,NULL,ca,34.257218,-118.489203
7232667618,https://losangeles.craigslist.org/lac/ctd/d/panorama-city-2016-nissan-rogue-clean/7232667618.html,"los angeles",https://losangeles.craigslist.org,9990,2016,nissan,"rogue s",excellent,"4 cylinders",gas,122090,clean,automatic,NULL,4wd,full-size,SUV,silver,https://images.craigslist.org/00C0C_1Bmy8yfpRFN_0kE0fu_600x450.jpg,NULL,ca,34.2262,-118.447
7232668221,https://losangeles.craigslist.org/wst/cto/d/hawthorne-2008-bmw-series-328i-30-clean/7232668221.html,"los angeles",https://losangeles.craigslist.org,7500,2008,bmw,328i,"like new","6 cylinders",gas,124897,clean,automatic,NULL,rwd,compact,sedan,silver,https://images.craigslist.org/00T0T_7mRPcL4YdYf_0ne0ne_600x450.jpg,NULL,ca,33.9143,-118.3493
7232668692,https://losangeles.craigslist.org/lgb/ctd/d/orange-toyota-4runner-best-suv-owner/7232668692.html,"los angeles",https://losangeles.craigslist.org,9997,2006,toyota,"4runner sr5",excellent,"6 cylinders",gas,NULL,clean,automatic,NULL,NULL,NULL,SUV,grey,https://images.craigslist.org/00z0z_ba5a9vDBH2r_0go0ci_600x450.jpg,NULL,ca,33.788216,-117.833248
7232668846,https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2016-chevrolet-chevy/7232668846.html,"los angeles",https://losangeles.craigslist.org,0,2016,chevrolet,"silverado 1500 lt",NULL,NULL,gas,85455,clean,automatic,3GCUCRER3GG366335,rwd,NULL,other,white,https://images.craigslist.org/00p0p_ajxLHSOWFGI_0cU08B_600x450.jpg,NULL,ca,34.18643,-118.40482
7232668961,https://losangeles.craigslist.org/lac/ctd/d/la-crescenta-2011-jeep-wrangler/7232668961.html,"los angeles",https://losangeles.craigslist.org,24995,2011,jeep,wrangler,NULL,NULL,gas,70424,clean,automatic,1J4BA5H16BL562013,4wd,NULL,SUV,green,https://images.craigslist.org/00t0t_8QSWcYvwUJI_0cU09G_600x450.jpg,NULL,ca,34.232563,-118.252673
7232669096,https://newyork.craigslist.org/wch/cto/d/cortlandt-manor-2012-jeep-liberty/7232669096.html,"new york city",https://newyork.craigslist.org,8500,2012,jeep,liberty,good,"6 cylinders",gas,98000,clean,automatic,NULL,4wd,NULL,SUV,red,https://images.craigslist.org/00j0j_k4AGCZFT4ea_0CI0t2_600x450.jpg,NULL,ny,41.284,-73.8931
7232669450,https://losangeles.craigslist.org/lgb/ctd/d/orange-infiniti-fx35-super-popular/7232669450.html,"los angeles",https://losangeles.craigslist.org,9997,2008,infiniti,"fx35 fx 35",excellent,"6 cylinders",gas,NULL,clean,automatic,NULL,NULL,NULL,SUV,grey,https://images.craigslist.org/00Q0Q_kO6tRRh2BE8_0h20cM_600x450.jpg,NULL,ca,33.788216,-117.833248
7232670165,https://losangeles.craigslist.org/lgb/ctd/d/orange-honda-coupe-super-popular-honda/7232670165.html,"los angeles",https://losangeles.craigslist.org,9997,2010,honda,"accord ex-l coupe",excellent,"6 cylinders",gas,NULL,clean,automatic,NULL,NULL,NULL,coupe,grey,https://images.craigslist.org/00Q0Q_kO6tRRh2BE8_0h20cM_600x450.jpg,NULL,ca,33.788216,-117.833248
7232670255,https://losangeles.craigslist.org/sfv/ctd/d/valley-village-2004-toyota-highlander/7232670255.html,"los angeles",https://losangeles.craigslist.org,5400,2004,toyota,highlander,excellent,"6 cylinders",gas,145345,clean,automatic,JTEGP21A940040916,fwd,mid-size,SUV,custom,https://images.craigslist.org/00W0W_4BRZKUbOSiu_0kE0fu_600x450.jpg,NULL,ca,34.1672,-118.3989
7232670599,https://losangeles.craigslist.org/wst/cto/d/wilmington-2005-ford-explorer-sport/7232670599.html,"los angeles",https://losangeles.craigslist.org,5450,2005,ford,"explorer sport trac xlt",NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00M0M_eHar4rUzp83_0ak055_600x450.jpg,NULL,ca,33.7855,-118.2645
7232671449,https://newyork.craigslist.org/brk/cto/d/brooklyn-2021-honda-civic-type-limited/7232671449.html,"new york city",https://newyork.craigslist.org,57995,2021,honda,"civic type r",new,"4 cylinders",gas,NULL,clean,manual,SHHFK8G04MU200863,NULL,NULL,NULL,yellow,https://images.craigslist.org/00N0N_1EaCqqUJyDp_0aB07E_600x450.jpg,NULL,ny,40.6251,-74.0303
7232672193,https://losangeles.craigslist.org/lac/ctd/d/santa-fe-springs-1966-volkswagen-beetle/7232672193.html,"los angeles",https://losangeles.craigslist.org,10995,1966,volkswagen,beetle,NULL,NULL,gas,85480,clean,NULL,116940160,NULL,NULL,other,NULL,https://images.craigslist.org/00Z0Z_5QJqLHCxcuM_0bM08P_600x450.jpg,NULL,ca,33.925491,-118.046968
7232672202,https://losangeles.craigslist.org/sfv/ctd/d/valley-village-2016-hyundai-accent/7232672202.html,"los angeles",https://losangeles.craigslist.org,6300,2016,hyundai,accent,excellent,"4 cylinders",gas,111278,clean,manual,KMHCT4AE9GU136633,fwd,mid-size,coupe,silver,https://images.craigslist.org/00t0t_9ZemXA3xL49_0cU09G_600x450.jpg,NULL,ca,34.1672,-118.3989
7232672229,https://newyork.craigslist.org/brx/cto/d/bronx-pontiac-catalina-1967/7232672229.html,"new york city",https://newyork.craigslist.org,0,1967,pontiac,catalina,good,"8 cylinders",gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00303_kOlwUkeuY6X_0dm08B_600x450.jpg,NULL,ny,40.835427,-73.819891
7232672570,https://newyork.craigslist.org/brk/ctd/d/wood-ridge-2007-chrysler-pacifica/7232672570.html,"new york city",https://newyork.craigslist.org,4399,2007,chrysler,pacifica,NULL,NULL,gas,143596,clean,automatic,2A8GF68XX7R299362,NULL,NULL,hatchback,green,https://images.craigslist.org/00Z0Z_3O5aqNsd3uV_0ak07K_600x450.jpg,NULL,ny,40.862572,-74.096558
7232672717,https://losangeles.craigslist.org/lac/cto/d/los-angeles-2008-honda-civic-sedan-ex-5/7232672717.html,"los angeles",https://losangeles.craigslist.org,4800,2008,honda,civic,good,"4 cylinders",gas,166700,clean,manual,2HGFA15998H511798,fwd,NULL,sedan,silver,https://images.craigslist.org/00y0y_dTK13csVhGi_0CI0pO_600x450.jpg,NULL,ca,34.0762,-118.3029
7232672997,https://losangeles.craigslist.org/lac/ctd/d/panorama-city-2017-nissan-rogue-clean/7232672997.html,"los angeles",https://losangeles.craigslist.org,11490,2017,nissan,"rogue s",excellent,"4 cylinders",gas,59859,clean,automatic,NULL,fwd,NULL,SUV,black,https://images.craigslist.org/00j0j_h2N7unpsurl_0CI0t2_600x450.jpg,NULL,ca,34.2262,-118.447
7232673014,https://losangeles.craigslist.org/wst/ctd/d/ventura-2007-chevy-silverado-1500-only/7232673014.html,"los angeles",https://losangeles.craigslist.org,11995,2007,chevrolet,"silverado 1500",excellent,"8 cylinders",gas,97365,clean,automatic,1GCEC14V97Z112956,rwd,full-size,truck,white,https://images.craigslist.org/00808_csusKmtXIVH_0kE0fu_600x450.jpg,NULL,ca,34.26032,-119.242473
7232673378,https://losangeles.craigslist.org/lgb/cto/d/garden-grove-2002-gmc-2500-hd-one/7232673378.html,"los angeles",https://losangeles.craigslist.org,4500,2002,gmc,"sierra 2500hd",excellent,"8 cylinders",gas,259437,clean,automatic,1GDHC23U02F233358,rwd,full-size,pickup,white,https://images.craigslist.org/00S0S_fTSWAHPnhgA_07K0ak_600x450.jpg,NULL,ca,33.774016,-117.966377
7232674205,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-2005-mercedes-e320/7232674205.html,"los angeles",https://losangeles.craigslist.org,3400,2005,mercedes-benz,,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/01010_gR4w3GrkORa_0CI0t2_600x450.jpg,NULL,ca,34.1767,-118.6159
7232674224,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2006-honda-accord-ex-clean/7232674224.html,"los angeles",https://losangeles.craigslist.org,3000,2006,honda,accord,fair,"4 cylinders",gas,NULL,clean,automatic,NULL,fwd,mid-size,sedan,blue,https://images.craigslist.org/00D0D_enJdapd29od_0CI0t2_600x450.jpg,NULL,ca,34.1947,-118.5143
7232674405,https://losangeles.craigslist.org/sfv/ctd/d/woodland-hills-2014-chevy-spark-lt2/7232674405.html,"los angeles",https://losangeles.craigslist.org,6490,2014,chevrolet,"spark ev","like new",NULL,electric,56100,clean,automatic,KL8CL6S01EC401978,fwd,sub-compact,hatchback,white,https://images.craigslist.org/00A0A_jmadYpof2BT_0CI0t2_600x450.jpg,NULL,ca,34.167805,-118.597419
7232675662,https://newyork.craigslist.org/brk/ctd/d/staten-island-2017-subaru-wrx-sti-door/7232675662.html,"new york city",https://newyork.craigslist.org,30999,2017,subaru,wrx,NULL,NULL,gas,18415,clean,manual,JF1VA2M64H9826215,NULL,compact,sedan,blue,https://images.craigslist.org/00G0G_gbdNZuy7wh4_0jm0ew_600x450.jpg,NULL,ny,40.629452,-74.128068
7232675819,https://losangeles.craigslist.org/lac/ctd/d/lawndale-2017-honda-accord-sport-cvt/7232675819.html,"los angeles",https://losangeles.craigslist.org,16990,2017,honda,accord,NULL,NULL,gas,29000,clean,automatic,1HGCR2F51HA046591,fwd,NULL,sedan,red,https://images.craigslist.org/00d0d_cSnSiPA3q2a_0cU09G_600x450.jpg,NULL,ca,33.888841,-118.352073
7232676017,https://newyork.craigslist.org/brk/ctd/d/lodi-2017-land-rover-range-rover-sport/7232676017.html,"new york city",https://newyork.craigslist.org,49895,2017,rover,sport,NULL,NULL,gas,34331,clean,automatic,SALWR2FE0HA124640,NULL,NULL,other,black,https://images.craigslist.org/00m0m_4uKfCAOGYbb_0ew0aT_600x450.jpg,NULL,ny,40.876514,-74.072113
7232676019,https://losangeles.craigslist.org/ant/cto/d/lancaster-1994-mazda-b2300-truck-need/7232676019.html,"los angeles",https://losangeles.craigslist.org,900,1994,mazda,b2300,fair,"4 cylinders",gas,190000,salvage,automatic,4F4CR12AXRTM82963,rwd,mid-size,truck,white,https://images.craigslist.org/00c0c_b3als3xmxgS_0CI0t2_600x450.jpg,NULL,ca,34.722115,-118.129377
7232676654,https://newyork.craigslist.org/mnh/cto/d/haverhill-ford-sedan-custom-street-rod/7232676654.html,"new york city",https://newyork.craigslist.org,15700,1936,ford,,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00p0p_7Zb6XoGDRid_0v40lN_600x450.jpg,NULL,ny,42.7792,-71.1095
7232677664,https://losangeles.craigslist.org/sfv/cto/d/valley-village-06-honda-accord-lx-coupe/7232677664.html,"los angeles",https://losangeles.craigslist.org,3300,2006,honda,"accord e-lx",good,"6 cylinders",gas,206000,clean,automatic,NULL,fwd,mid-size,coupe,blue,https://images.craigslist.org/01515_3lPY6GtHILc_0lM0CI_600x450.jpg,NULL,ca,34.170205,-118.405313
7232678531,https://losangeles.craigslist.org/sfv/ctd/d/la-crescenta-2017-chevrolet-chevy-sonic/7232678531.html,"los angeles",https://losangeles.craigslist.org,9495,2017,chevrolet,sonic,NULL,NULL,gas,79396,clean,automatic,1G1JF5SB6H4135897,NULL,compact,sedan,NULL,https://images.craigslist.org/00F0F_gHnHbXGiD40_0cU09G_600x450.jpg,NULL,ca,34.232563,-118.252673
