state,city,year,manufacturer,model,price,mileage,cylinders,drive,fuel,transmission,url,image_url
ca,los angeles,2009,honda,cr-v ex-l w/navi,11995,116673,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2009-honda-cr-ex-w-nav/7234504588.html,https://images.craigslist.org/00L0L_fXhKea0tbkM_0cU09k_600x450.jpg
ca,los angeles,2012,honda,accord se,7000,143000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lac/cto/d/fullerton-2012-honda-accord-se-143k/7234503528.html,https://images.craigslist.org/00s0s_xqZ4MOiu1y_0CI0t2_600x450.jpg
ca,los angeles,2019,ford,mustang ecoboost,24559,13167,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lac/ctd/d/bellflower-2019-ford-mustang-ecoboost/7234503531.html,https://images.craigslist.org/00O0O_551lYiCuGS5_0ag07K_600x450.jpg
ca,los angeles,2011,honda,accord ex-l,7500,160000,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/granada-hills-honda-accord-2011/7234503456.html,https://images.craigslist.org/00O0O_lQhSItPFzME_0CI0t2_600x450.jpg
ca,los angeles,2011,gmc,sierra 1500 sle,20395,94446,8 cylinders,rwd,other,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2011-gmc-sierra-1500-sle/7234502994.html,https://images.craigslist.org/00p0p_e6pF4OPsaDI_0cU09G_600x450.jpg
ca,los angeles,2006,porsche,cayman s,21995,93727,6 cylinders,rwd,gas,manual,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2006-porsche-cayman-speed/7234502959.html,https://images.craigslist.org/00U0U_i8PhwssoHcr_0cU09G_600x450.jpg
ca,los angeles,2013,lexus,gs 450h hybrid - 1 owner - mint,19495,128238,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2013-lexus-gs-450h-hybrid/7234502945.html,https://images.craigslist.org/00U0U_2mNlLLiluwo_0cU09G_600x450.jpg
ca,los angeles,2009,audi,s5 quattro,16995,83758,8 cylinders,4wd,gas,other,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2009-audi-s5-quattro/7234502921.html,https://images.craigslist.org/00w0w_jMMYY3EhlA8_0cU09u_600x450.jpg
ca,los angeles,2013,infiniti,jx35,16995,92404,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2013-infiniti-jx35-awd/7234502883.html,https://images.craigslist.org/00k0k_5BshQGhafSK_0cU09G_600x450.jpg
ca,los angeles,2015,kia,optima ex,12995,85187,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2015-kia-optima-ex-one/7234502859.html,https://images.craigslist.org/01212_8WPOl1FsSHB_0cU09G_600x450.jpg
ca,los angeles,2013,mercedes-benz,e 350 sport,15495,98557,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2013-mercedes-benz-350/7234502829.html,https://images.craigslist.org/01717_kfNkIjHnU8G_0cU09G_600x450.jpg
ca,los angeles,2009,lexus,ls 460,11995,147571,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2009-lexus-ls-white-on/7234502793.html,https://images.craigslist.org/00R0R_fXoxkiUTxn7_0cU09G_600x450.jpg
ca,los angeles,2012,toyota,sienna limited 7-passenger,16995,80453,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2012-toyota-sienna-limited/7234502764.html,https://images.craigslist.org/00B0B_cgbs5iFGwVe_0cU09G_600x450.jpg
ca,los angeles,2003,toyota,4runner limited,8995,178721,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2003-toyota-4runner-limited/7234502734.html,https://images.craigslist.org/00v0v_8d9o8lBU1Z7_0cU09G_600x450.jpg
ca,los angeles,2011,mercedes-benz,s 550,17495,122240,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2011-mercedes-benz-550/7234502508.html,https://images.craigslist.org/00V0V_l5S26cPWMXW_0cU09G_600x450.jpg
ca,los angeles,2008,ford,explorer sport trac xlt,12995,74616,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2008-ford-explorer-sport/7234502486.html,https://images.craigslist.org/00101_d4SSbtDrxAd_0cU09G_600x450.jpg
ca,los angeles,2006,volvo,v50 t5,6495,99034,5 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2006-volvo-v50-t5-wagon/7234502446.html,https://images.craigslist.org/00h0h_cJmLI90wUAd_0cU09G_600x450.jpg
ca,los angeles,2008,infiniti,fx35,9995,101093,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2008-infiniti-fx35-only/7234502418.html,https://images.craigslist.org/00b0b_hV2pwShyDdX_0cU09s_600x450.jpg
ca,los angeles,2010,nissan,titan pro-4x,20995,73140,8 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2010-nissan-titan-pro-4x/7234502394.html,https://images.craigslist.org/00606_ka7Awi2hf7F_0cU09b_600x450.jpg
ca,los angeles,2010,subaru,legacy 2.5i limited,8495,106687,4 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2010-subaru-legacy-25i/7234502368.html,https://images.craigslist.org/00404_aM60LupJKve_0cU09G_600x450.jpg
ca,los angeles,2006,bmw,330xi,7995,99321,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2006-bmw-330xi-financing/7234502337.html,https://images.craigslist.org/00M0M_7qsKmeCvVb8_0cU09G_600x450.jpg
ca,los angeles,2011,volkswagen,gti base pzev,9995,117165,4 cylinders,fwd,gas,manual,https://losangeles.craigslist.org/sfv/ctd/d/sherman-oaks-2011-volkswagen-gti-door/7234502310.html,https://images.craigslist.org/00000_d7llq4bqRd9_0cU09G_600x450.jpg
ca,los angeles,2017,alfa-romeo,romeo giulia base,23750,28285,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-alfa-romeo-giulia-base/7234499108.html,https://images.craigslist.org/00q0q_bwHezlxAQRJ_0ae07K_600x450.jpg
ca,los angeles,2002,porsche,911 turbo,35000,110000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lac/cto/d/la-habra-2002-porsche-911-turbo/7234496637.html,https://images.craigslist.org/00m0m_iPrMvnzdOsf_0hq0d4_600x450.jpg
ca,los angeles,2014,bmw,328i,11000,12344,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lac/cto/d/tustin-2014-bmw-328i/7234496027.html,https://images.craigslist.org/00707_jJTWHmqC6Vk_0hq09w_600x450.jpg
ca,los angeles,2005,cadillac,sts,5200,128000,8 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/harbor-city-2005-cadillac-sts/7234492778.html,https://images.craigslist.org/00f0f_h4Z8NpD20FM_0co0gw_600x450.jpg
ca,los angeles,2014,ford,escape se,9200,88741,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/bellflower-2014-ford-escape-se/7234491959.html,https://images.craigslist.org/00o0o_1aLwiNS01YX_0cU09G_600x450.jpg
ca,los angeles,2012,chevrolet,express 1500,11500,64825,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/bellflower-2012-chevrolet-express/7234491414.html,https://images.craigslist.org/00U0U_cc2WFRrCpPb_0cU09G_600x450.jpg
ca,los angeles,2012,volkswagen,cc sport,8500,95678,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/palmdale-2012-vw-cc-20t/7234491291.html,https://images.craigslist.org/00h0h_8ubg390Jaun_0CI0t2_600x450.jpg
ca,los angeles,1980,ford,f-250,21000,29700,8 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lac/cto/d/los-angeles-1980-ford-f250-alaska-camper/7234491270.html,https://images.craigslist.org/01717_7qAbVhKV1Vc_0x30oM_600x450.jpg
ca,los angeles,2015,toyota,camry se,13300,80,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/glendale-2015-toyota-camry-se-clean/7234490357.html,https://images.craigslist.org/00D0D_lbC1sXm4yNN_0CI0t2_600x450.jpg
ca,los angeles,2001,honda,civic lx,4200,109000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/valencia-2001-honda-civic/7234487070.html,https://images.craigslist.org/00h0h_2FaUSbFxDfd_0CI0pO_600x450.jpg
ca,los angeles,1988,toyota,landcruiser fj62,19995,272000,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/north-hollywood-1988-toyota-landcruiser/7234486837.html,https://images.craigslist.org/00202_6UjdTxLdK9z_0tK0hv_600x450.jpg
ca,los angeles,2016,mercedes-benz,c-class,21595,42470,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/lawndale-2016-mercedes-benz-class-we/7234486246.html,https://images.craigslist.org/00w0w_8uaMDuUfgGQ_0nR0hq_600x450.jpg
ca,los angeles,2014,bmw,x1,13795,69115,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sgv/ctd/d/lawndale-2014-bmw-x1-sdrive28i-white/7234486103.html,https://images.craigslist.org/01414_1cDdfH96wfb_0nS0hq_600x450.jpg
ca,los angeles,1999,lexus,rx300,3500,80,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lac/cto/d/inglewood-1999-lexus-rx330-clean-title/7234484422.html,https://images.craigslist.org/00b0b_fSS7W1gnwkp_0CI0ik_600x450.jpg
ca,los angeles,2013,bmw,3 series,12995,99542,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2013-bmw-series-328i-on-sale/7234483459.html,https://images.craigslist.org/00o0o_7jjuTqfYj2v_0pi0hq_600x450.jpg
ca,los angeles,2012,volkswagen,passat,9995,92456,5 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2012-volkswagen-passat-se/7234483135.html,https://images.craigslist.org/00g0g_cUFcXpJY9RW_0nz0hq_600x450.jpg
ca,los angeles,2013,ford,f550,32000,68585,8 cylinders,rwd,diesel,automatic,https://losangeles.craigslist.org/wst/cto/d/inglewood-2013-ford-passenger-bus/7234483093.html,https://images.craigslist.org/00q0q_jnKULxpE2TB_0cM09A_600x450.jpg
ca,los angeles,2011,mercedes-benz,e-class,14595,74155,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2011-mercedes-benz-class-350/7234482810.html,https://images.craigslist.org/00i0i_f3mgOyZ9Z88_0kE0eT_600x450.jpg
ca,los angeles,2009,bmw,3 series,9995,108217,6 cylinders,rwd,gas,manual,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2009-bmw-series-sports-328i/7234482574.html,https://images.craigslist.org/00j0j_eOmJlb2m2K3_0kE0ez_600x450.jpg
ca,los angeles,2013,ford,explorer,17995,82935,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2013-ford-explorer-4wd-limited/7234482411.html,https://images.craigslist.org/00P0P_iBSj00StEhm_0kE0fm_600x450.jpg
ca,los angeles,2014,bmw,5 series,15495,79929,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2014-bmw-series-528i-loaded/7234482222.html,https://images.craigslist.org/00w0w_dn0ZKdfkT7C_0kE0ej_600x450.jpg
ca,los angeles,2012,mercedes-benz,c-class,11995,81039,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/lawndale-2012-mercedes-benz-class-c250/7234481562.html,https://images.craigslist.org/00n0n_7hS26uW39mR_0kE0eQ_600x450.jpg
ca,los angeles,2012,mini,cooper s countryman,7000,130000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/cto/d/lakewood-2012-mini-cooper-countryman/7234481349.html,https://images.craigslist.org/00G0G_jeeAj5LeRCM_07K05O_600x450.jpg
ca,los angeles,2017,volkswagen,jetta,13995,28100,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/upland-2017-volkswagen-jetta-14-sedan-4d/7234480900.html,https://images.craigslist.org/00x0x_3qTfPh4i4SC_0ak07K_600x450.jpg
ca,los angeles,2007,toyota,camry,5999,156000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/inglewood-2007-toyota-camry/7234480757.html,https://images.craigslist.org/01616_fC240Nodmkx_0CI0t2_600x450.jpg
ca,los angeles,1993,ford,f-250,8500,350000,8 cylinders,4wd,diesel,automatic,https://losangeles.craigslist.org/lac/cto/d/los-angeles-ford-250/7234480466.html,https://images.craigslist.org/00A0A_jiHudkb3ePA_0CI0t2_600x450.jpg
ca,los angeles,2007,toyota,tundra double cab,13995,138121,8 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/brea-2007-toyota-tundra/7234479569.html,https://images.craigslist.org/00F0F_RR3Fd8mYMY_0gg0cc_600x450.jpg
ca,los angeles,2016,toyota,tacoma double cab,36495,53450,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lac/ctd/d/portland-2016-toyota-tacoma-double-cab/7234478896.html,https://images.craigslist.org/00101_aqIIpQHx3k5_0ak07K_600x450.jpg
ca,los angeles,2017,porsche,cayenne,49459,16015,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-porsche-cayenne-awd-all/7234475524.html,https://images.craigslist.org/00I0I_cxiOZLZ96kb_0ae07K_600x450.jpg
ca,los angeles,1999,gmc,yukon slt 1500,6750,112000,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/sun-valley-1999-gmc-yukon-slt-wd-112/7234471683.html,https://images.craigslist.org/00d0d_4OZwShe9BRY_0CI0pS_600x450.jpg
ca,los angeles,2000,ford,e-250,9500,285000,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/cto/d/long-beach-campervan-camper-van-rv/7234471373.html,https://images.craigslist.org/01212_a6sZxwvnNDp_0t20CI_600x450.jpg
ca,los angeles,2015,acura,ilx,15000,55619,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2015-acura-ilx/7234470037.html,https://images.craigslist.org/01010_atRz73uqgBE_0k20eA_600x450.jpg
ca,los angeles,2012,porsche,cayenne,18500,89258,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/sgv/ctd/d/covina-2012-porsche-cayenne-4wd-clean/7234468437.html,https://images.craigslist.org/00u0u_j1lPVFJ7e5_0CI0pO_600x450.jpg
ca,los angeles,1997,honda,accord 4-door sedan,3200,145000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/torrance-1997-honda-accord-dr/7234467832.html,https://images.craigslist.org/00i0i_668SipB3tvB_0CI0t2_600x450.jpg
ca,los angeles,2012,toyota,prius plug-in hybrid,10599,73661,4 cylinders,fwd,hybrid,other,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2012-plug-in-prius/7234467696.html,https://images.craigslist.org/00h0h_knHZMaj4UkV_0CI0la_600x450.jpg
ca,los angeles,2014,gmc,sierra,31999,57000,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2014-gmc-sierra-1500-crew/7234466652.html,https://images.craigslist.org/00R0R_aL3pK3fJvNB_0CI0pO_600x450.jpg
ca,los angeles,2002,toyota,highlander limited,6860,110000,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/costa-mesa-2002toyota-highlander/7234465812.html,https://images.craigslist.org/00l0l_iEeSjomLK4i_0CI0t2_600x450.jpg
ca,los angeles,2014,volkswagen,passat,6900,83000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2014-volkswagen-passat/7234465442.html,https://images.craigslist.org/00606_fJ3DLQTDDdK_0t20CI_600x450.jpg
ca,los angeles,2012,honda,accord ex-l,6500,180000,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sgv/cto/d/ontario-2012-honda-accord-exl-sedan/7234465399.html,https://images.craigslist.org/00E0E_lioQ0TKM6v2_0CI0t2_600x450.jpg
ca,los angeles,2019,subaru,wrx,28999,17000,4 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2019-subaru-wrx-premium-fast/7234465061.html,https://images.craigslist.org/00000_ak05vlsaqty_0CI0pO_600x450.jpg
ca,los angeles,2002,ford,thunderbird,8900,114500,8 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/los-angeles-2002-ford-thunderbird/7234464186.html,https://images.craigslist.org/00K0K_dtQVF1hzWrE_0ak07K_600x450.jpg
ca,los angeles,2016,toyota,tacoma,30000,48000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/gardena-2016-toyota-tacoma-clean-title/7234464071.html,https://images.craigslist.org/00s0s_9KeLCqNcS92_0CI0t2_600x450.jpg
ca,los angeles,2011,toyota,corolla,5700,158721,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/inglewood-2011-toyota-corolla-le/7234463599.html,https://images.craigslist.org/00G0G_aV4np5UvH6p_0CI0t2_600x450.jpg
ca,los angeles,1990,mercedes-benz,benz 300e,6500,112874,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sgv/ctd/d/covina-1990-mercedes-benz-300e-all/7234462091.html,https://images.craigslist.org/00Y0Y_aexJkOBnBVI_0CI0pO_600x450.jpg
ca,los angeles,2003,toyota,matrix xrs,3950,132909,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sgv/ctd/d/covina-2003-toyota-matrix-xrs-sporty/7234461837.html,https://images.craigslist.org/00C0C_jPbp34HZjZC_0CI0pO_600x450.jpg
ca,los angeles,2008,nissan,frontier crew cab,8800,127000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-nissan-frontier-2008/7234461469.html,https://images.craigslist.org/00S0S_dk19jQPP1OC_0CI0t2_600x450.jpg
ca,los angeles,2009,porsche,macan s,47500,21000,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/2018-porsche-macan/7234461431.html,https://images.craigslist.org/00u0u_8LZjzmyVsXp_0CI0t2_600x450.jpg
ca,los angeles,1986,mazda,rx7,4500,126900,other,rwd,gas,manual,https://losangeles.craigslist.org/sgv/cto/d/los-angeles-mazda-rx7/7234461382.html,https://images.craigslist.org/00t0t_cNqpBJqvxSH_0QE0Du_600x450.jpg
ca,los angeles,2008,nissan,frontier crew cab,8800,127000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/sfv/cto/d/woodland-hills-nissan-frontier-2008/7234460424.html,https://images.craigslist.org/00S0S_dk19jQPP1OC_0CI0t2_600x450.jpg
ca,los angeles,2016,audi,a3,20500,46000,4 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2016-audi-a3-20t-premium-get/7234460242.html,https://images.craigslist.org/01212_3ChVGpn8UYy_0CI0pO_600x450.jpg
ca,los angeles,2006,ford,freestar,2700,180000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/lynwood-2006-ford-freestar/7234460217.html,https://images.craigslist.org/00D0D_cWBWDUWJoxv_0CI0t2_600x450.jpg
ca,los angeles,2014,chevrolet,camaro,19999,42000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2014-chevrolet-camaro-lt/7234459859.html,https://images.craigslist.org/00H0H_4DAQrGgtYCy_0CI0pO_600x450.jpg
ca,los angeles,2018,bmw,530i,30999,46000,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2018-bmw-series-530i-easy/7234459540.html,https://images.craigslist.org/00K0K_fbXTjXdTpJH_0CI0pO_600x450.jpg
ca,los angeles,2008,lexus,es350,4800,200000,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/sgv/cto/d/west-covina-lexus-es350/7234459516.html,https://images.craigslist.org/00E0E_7ekGTr5bU3o_0jm0ew_600x450.jpg
ca,los angeles,2013,hyundai,genesis coupe,13999,84000,4 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2013-hyundai-genesis-coupe/7234459015.html,https://images.craigslist.org/00o0o_5ZZWQSiYRmr_0CI0pO_600x450.jpg
ca,los angeles,2017,kia,optima lx,13750,57000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2017-kia-optima-lx-clean/7234458701.html,https://images.craigslist.org/00E0E_iT28lY4vpb6_0CI0pO_600x450.jpg
ca,los angeles,2008,toyota,scion tc,1650,140000,4 cylinders,fwd,gas,manual,https://losangeles.craigslist.org/wst/cto/d/lynwood-2008-scion-tc-toyota-speed/7234458666.html,https://images.craigslist.org/00000_5oMUmGVMhN2_0CI0t2_600x450.jpg
ca,los angeles,2013,lexus,gs 350,23999,48000,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2013-lexus-gs-gs-350-apply/7234458086.html,https://images.craigslist.org/01414_30hTd6bKWfU_0CI0pO_600x450.jpg
ca,los angeles,2019,nissan,frontier,13950,32729,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lac/ctd/d/miami-2019-nissan-frontier-sv-4x4-4dr/7234457978.html,https://images.craigslist.org/00E0E_gxjO7ahp78d_0gw0b1_600x450.jpg
ca,los angeles,2014,kia,sorento,11999,97000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2014-kia-sorento-lx-sport/7234457803.html,https://images.craigslist.org/00c0c_lFM2jE7KVLV_0CI0pO_600x450.jpg
ca,los angeles,2015,jeep,wrangler,36999,43000,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2015-jeep-wrangler-unlimited/7234456923.html,https://images.craigslist.org/00C0C_7gGDJs0TiFq_0CI0pO_600x450.jpg
ca,los angeles,2017,honda,civic,18500,34000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2017-honda-civic-ex-sedan/7234456692.html,https://images.craigslist.org/00T0T_QKVUEN5kly_0CI0pO_600x450.jpg
ca,los angeles,2016,chevrolet,spark,6999,78000,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2016-chevrolet-spark-ls/7234456366.html,https://images.craigslist.org/00J0J_85YlARhWoQn_0CI0pO_600x450.jpg
ca,los angeles,2018,nissan,pathfinder,21500,39000,6 cylinders,4wd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/long-beach-2018-nissan-pathfinder-sv/7234455549.html,https://images.craigslist.org/00404_5cfv8kSn0w5_0CI0pO_600x450.jpg
