state,year,manufacturer,model,price,mileage,drive_type,transmission,fuel,url,img
NY,2019,Chevrolet,Trax,13990,10746,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3GNCJKSB9KL249012/2019-chevrolet-trax/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/12/90/3GNCJKSB9KL249012/S3ALOFHLZFXW7RUBO2VFTUMDQE-cr-360.jpg
NY,2020,Jeep,Wrangler,37990,2479,4WD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4HJXDG1LW162334/2020-jeep-wrangler/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/34/23/1C4HJXDG1LW162334/VA3QEPQU3NKFAQJXLPXZ2BMOMY-cr-360.jpg
NY,2012,Ford,Focus,10990,43154,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FAHP3N2XCL421663/2012-ford-focus/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/63/16/1FAHP3N2XCL421663/GQLCT6BCJRXY3COX6BYRLGDGMQ-cr-360.jpg
NY,2015,Hyundai,Elantra,10990,55246,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPDH4AE2FH614443/2015-hyundai-elantra/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/43/44/5NPDH4AE2FH614443/NZGA2OV3XPY3N4IIORX3PS3ETY-cr-360.jpg
NJ,2013,Subaru,XVCrosstrek,6999,174383,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JF2GPAKC0D2890700/2013-subaru-xv-crosstrek/,https://listings-prod.tcimg.net/listings/21504/00/07/JF2GPAKC0D2890700/FUPLDR5EPWJIMA3FY3DGVYINKA-cr-360.jpg
NY,2018,Volkswagen,Tiguan,19981,49347,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3VV2B7AX9JM021260/2018-volkswagen-tiguan/,https://listings-prod.tcimg.net/listings/76435/60/12/3VV2B7AX9JM021260/PANIJ4HZGNHXQV6GWRRIF6TNXQ-cr-360.jpg
NY,2019,Kia,Optima,16480,12557,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5XXGT4L31KG370510/2019-kia-optima/?zipcode=10035,https://listings-prod.tcimg.net/listings/19296/10/05/5XXGT4L31KG370510/AQV2CN2KUQU2R4QJTB67NKJ65Q-cr-360.jpg
NY,2020,Subaru,Ascent,38120,6494,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4S4WMARD7L3406141/2020-subaru-ascent/,https://listings-prod.tcimg.net/listings/134214/41/61/4S4WMARD7L3406141/QP3T35CVA7ZOC2YAXAY5ZVCTVQ-cr-360.jpg
NY,2019,Mazda,Mazda6,18590,35027,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM1GL1VM5K1500515/2019-mazda-mazda6/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/15/05/JM1GL1VM5K1500515/JQL7BAYIDX2KHY5PXONQXBUM2I-cr-360.jpg
NY,2014,Nissan,LEAF,10990,16975,FWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/1N4AZ0CP2EC334173/2014-nissan-leaf/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/73/41/1N4AZ0CP2EC334173/UEJQIXLEG62GF22HUMB3SHPPRM-cr-360.jpg
NY,2018,Tesla,Model3,41480,9892,AWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EB3JF073526/2018-tesla-model-3/?zipcode=10035,https://listings-prod.tcimg.net/listings/172632/26/35/5YJ3E1EB3JF073526/KKYUVWMZYU2YNQHMNED3JO2UQU-cr-360.jpg
NY,2016,BMW,5Series,22995,70236,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA5B3C57GG260015/2016-bmw-5-series/,https://listings-prod.tcimg.net/listings/47352/15/00/WBA5B3C57GG260015/QC53K6NAX4OVUCPRNYTIXELDLQ-cr-360.jpg
"","","","","","","","","",https://www.truecar.com/used-cars-for-sale/listing/5N1AZ2MH4HN185184/2017-nissan-murano/,""
NY,2013,Lexus,CT,14590,76443,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTHKD5BH4D2146648/2013-lexus-ct/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/48/66/JTHKD5BH4D2146648/JQWRTBDX4DS5UCXH45RNODSBSY-cr-360.jpg
NY,2013,Audi,A6,18590,79813,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUGGAFC9DN027432/2013-audi-a6/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/32/74/WAUGGAFC9DN027432/773ZLWRQOLNG2TOSVEBW4ZNXVA-cr-360.jpg
NY,2015,Honda,CRV,16590,90316,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5J6RM4H72FL009174/2015-honda-cr-v/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/74/91/5J6RM4H72FL009174/5O3SD7LJ7KZHJH2427PPLEWC5Y-cr-360.jpg
NY,2014,Ford,Escape,14990,47774,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU0J9XEUE25333/2014-ford-escape/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/33/53/1FMCU0J9XEUE25333/DNQTNRWR55N7EOXIEUZEWAVXEY-cr-360.jpg
NY,2013,Ford,Explorer,12995,97646,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FM5K8F86DGA28812/2013-ford-explorer/,https://listings-prod.tcimg.net/listings/86635/12/88/1FM5K8F86DGA28812/UDQ3UEMYFCKBULM5RQJGMGR4GM-cr-360.jpg
NY,2019,Toyota,Tacoma,35990,2932,4WD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TFCZ5AN0KX188720/2019-toyota-tacoma/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/20/87/5TFCZ5AN0KX188720/D3FN54MFG3OV56DVORNPCZESKY-cr-360.jpg
NY,2017,INFINITI,QX60,21480,48614,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1DL0MMXHC547272/2017-infiniti-qx60/,https://listings-prod.tcimg.net/listings/143272/72/72/5N1DL0MMXHC547272/43YX62S7J6NMUSCLMFNHLKLAGM-cr-360.jpg
CA,2010,Toyota,Prius,10990,83393,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU7A0028114/2010-toyota-prius/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/14/81/JTDKN3DU7A0028114/I66OME54FF5PGYGO4HSVNMEV7E-cr-360.jpg
CA,2016,Lexus,NX,24990,29627,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJBARBZ2G2056653/2016-lexus-nx/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/53/66/JTJBARBZ2G2056653/GYNCNYGIXIBLKN4LTVG3HAGPRE-cr-360.jpg
CA,2014,Ford,CMax,11990,47043,FWD,Automatic,Plug-In Hybrid,https://www.truecar.com/used-cars-for-sale/listing/1FADP5CU8EL512321/2014-ford-c-max/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/21/23/1FADP5CU8EL512321/5K4A3ZWLBNLR2HDZFUD6UDKMAE-cr-360.jpg
CA,2018,Chevrolet,Malibu,12649,60697,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST5JF245691/2018-chevrolet-malibu/,https://listings-prod.tcimg.net/listings/87910/91/56/1G1ZD5ST5JF245691/AYLJA574OR52NNRT357KQMH26U-cr-360.jpg
CA,2017,Honda,Pilot,25995,29612,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNYF5H51HB047551/2017-honda-pilot/,https://listings-prod.tcimg.net/listings/109966/51/75/5FNYF5H51HB047551/M2MXLNDKAZY5JBDXNTEVTEAR5A-cr-360.jpg
CA,2018,Land,RoverRangeRoverEvoque,42995,8742,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SALVD2SX8JH291939/2018-land-rover-range-rover-evoque/,https://listings-prod.tcimg.net/listings/168966/39/19/SALVD2SX8JH291939/JC2QNT464Z3PPOT6W77N3OD7FU-og-360.jpg
CA,2019,Genesis,G80,32811,3263,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KMHGN4JE7KU296126/2019-genesis-g80/,https://listings-prod.tcimg.net/listings/1696/26/61/KMHGN4JE7KU296126/PS6W3UTUA3CJ53P4IAZ4RVT57U-cr-360.jpg
CA,2013,Lexus,CT,13590,98655,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTHKD5BH2D2156997/2013-lexus-ct/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/97/69/JTHKD5BH2D2156997/XNI3KNS7VOO6OGAULHBQDJJKJI-cr-360.jpg
CA,2018,Nissan,Sentra,11980,30466,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP2JY219670/2018-nissan-sentra/?zipcode=90077,https://listings-prod.tcimg.net/listings/19296/70/96/3N1AB7AP2JY219670/U7UK2XM545E335JUWIWQ6VXTBM-cr-360.jpg
CA,2014,Mazda,MX5Miata,18590,18195,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM1NC2PF5E0236492/2014-mazda-mx-5-miata/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/92/64/JM1NC2PF5E0236492/AU5EDKL6JESMOKGGUOIX5FL524-cr-360.jpg
CA,2019,Volkswagen,Jetta,13990,41966,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3VWC57BU0KM141817/2019-volkswagen-jetta/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/17/18/3VWC57BU0KM141817/3XVVXMZZVC7PSWKACMPXDCJOIA-cr-360.jpg
CA,2019,Lexus,ES,36488,8475,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/58AB21B11KU002693/2019-lexus-es/,https://listings-prod.tcimg.net/listings/1129/93/26/58AB21B11KU002693/PWT375XG3GBVHAACPLJJLJYGYI-cr-360.jpg
CA,2017,Cadillac,Escalade,47993,23901,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GYS3BKJ3HR333389/2017-cadillac-escalade/,https://listings-prod.tcimg.net/listings/173450/89/33/1GYS3BKJ3HR333389/ABVIWFGSQCBA4QVF2MSK5AO37I-cr-360.jpg
CA,2014,Honda,Accord,11990,99757,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F33EA138053/2014-honda-accord/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/53/80/1HGCR2F33EA138053/K5SVW3DG4OI52JIQN6DZ5K3A24-cr-360.jpg
CA,2018,Honda,Civic,18990,36652,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/SHHFK7G48JU226021/2018-honda-civic/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/21/60/SHHFK7G48JU226021/GT3WOIO2WX42Q6UYOQBQTZ2D4Q-cr-360.jpg
CA,2017,Toyota,Highlander,22990,51561,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TDZZRFH4HS203982/2017-toyota-highlander/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/82/39/5TDZZRFH4HS203982/MNOH5OSDCGNE34YSLAT7VZ4STA-cr-360.jpg
CA,2018,Ford,Fusion,15995,31370,FWD,Automatic,Plug-In Hybrid,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0PU6JR222497/2018-ford-fusion/,https://listings-prod.tcimg.net/listings/163884/97/24/3FA6P0PU6JR222497/L3CWQYYMLNZANXL3G6DZMLWWHY-cr-360.jpg
CA,2016,Kia,Soul,12990,40499,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNDJP3A59G7332760/2016-kia-soul/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/60/27/KNDJP3A59G7332760/C3G65Q4QFZRGFFXPMD36JNNLJY-cr-360.jpg
CA,2018,Mazda,CX5,20590,27128,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM3KFACM1J0384570/2018-mazda-cx-5/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/70/45/JM3KFACM1J0384570/BCB5ORIWKJULZJPHW4KUP7D56Y-cr-360.jpg
CA,2017,Toyota,Sienna,18990,63870,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TDKZ3DC6HS852155/2017-toyota-sienna/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/55/21/5TDKZ3DC6HS852155/B2UOYEXGL36TFYYJBMLWNZX6PQ-cr-360.jpg
CA,2011,Chevrolet,Camaro,15990,67364,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G1FC3DD2B9186853/2011-chevrolet-camaro/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/53/68/2G1FC3DD2B9186853/7XVAXSXP7PEGX6SGN33PSRZLQE-cr-360.jpg
CA,2013,Volkswagen,CC,12590,54684,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WVWBN7AN3DE539766/2013-volkswagen-cc/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/66/97/WVWBN7AN3DE539766/QNN7IDYUTI7FBFGFMWF3IQLFIY-cr-360.jpg
CA,2009,Kia,Borrego,5999,134221,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNDJJ741X95025520/2009-kia-borrego/,https://listings-prod.tcimg.net/listings/102753/20/55/KNDJJ741X95025520/I7H4YFKJRUJXGG4XKH3SV7POAU-cr-360.jpg
CA,2018,Audi,A5,32294,22471,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUDNCF56JA010032/2018-audi-a5/,https://listings-prod.tcimg.net/listings/1695/32/00/WAUDNCF56JA010032/SXLJ4PSPITWEAGBIFEN7OGVXPQ-cr-360.jpg
CA,2017,Ram,1500,27990,26291,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6RR7FT7HS564484/2017-ram-1500/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/84/44/1C6RR7FT7HS564484/5XWB535CP4I5X5BEPKWHTFHWFM-cr-360.jpg
CA,2016,Volkswagen,eGolf,12590,16871,FWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/WVWKP7AU9GW915886/2016-volkswagen-e-golf/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/86/58/WVWKP7AU9GW915886/LGBQ3XCXSCTGDOMSGWANOOSNEU-cr-360.jpg
CA,2014,Toyota,Corolla,11590,60735,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T1BURHEXEC210099/2014-toyota-corolla/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/99/00/2T1BURHEXEC210099/4ORWRTV6FX4VAUQUTKQU7SEKGU-cr-360.jpg
CA,2013,Lexus,LS,28990,68362,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHCL5EFXD5019273/2013-lexus-ls/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/73/92/JTHCL5EFXD5019273/KCL3ZPK63CN7L3ND2FXWLMGG3Q-cr-360.jpg
CA,2017,Ford,Escape,13995,33962,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU0GD2HUD29177/2017-ford-escape/,https://listings-prod.tcimg.net/listings/163884/77/91/1FMCU0GD2HUD29177/YMZ25STJWY3ZXRPLGIFI6SIYDA-cr-360.jpg
CA,2019,Lexus,NX,29990,8750,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJYARBZXK2144594/2019-lexus-nx/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/94/45/JTJYARBZXK2144594/4DF476R4CJM3PNZALZYIE3R5SE-cr-360.jpg
NY,2017,Ford,Explorer,24890,39641,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FM5K8GT7HGA06715/2017-ford-explorer/,https://listings-prod.tcimg.net/listings/143272/15/67/1FM5K8GT7HGA06715/CKFO7OBJTC6L4Z4SFOLFWDXBCY-cr-360.jpg
NY,2013,Lexus,ES,17990,60517,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBK1GG9D2050013/2013-lexus-es/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/13/00/JTHBK1GG9D2050013/6UYZVEJ265UHXYDHDKGR6GRKPI-cr-360.jpg
NJ,2017,Audi,Q3,22886,27817,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA1ECCFS5HR016672/2017-audi-q3/,https://listings-prod.tcimg.net/listings/6638/72/66/WA1ECCFS5HR016672/QGLYRI7FK6Z5YM3B4OLPM75HNY-cr-360.jpg
NY,2018,Audi,A4,24990,40071,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUENAF46JA072756/2018-audi-a4/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/56/27/WAUENAF46JA072756/PHJ57NIBJJE32M5REOQSKS6L6Y-cr-360.jpg
NY,2016,Hyundai,Elantra,11990,42964,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPDH4AEXGH750305/2016-hyundai-elantra/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/05/03/5NPDH4AEXGH750305/E3HXP2B352YN2NGKIRUYCKW2IY-cr-360.jpg
NY,2012,Honda,Odyssey,10995,103833,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL5H96CB139859/2012-honda-odyssey/,https://listings-prod.tcimg.net/listings/86635/59/98/5FNRL5H96CB139859/64TYDCPECPKXGJY6IEGHVRLJ6A-cr-360.jpg
NY,2014,Acura,MDX,19990,76680,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FRYD3H43EB020427/2014-acura-mdx/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/27/04/5FRYD3H43EB020427/MYE6SNG3G2XKIDNL4XQ3OQFOQQ-cr-360.jpg
NY,2020,Mercedes-Benz,CClass,42454,10,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDWF8EBXLR533867/2020-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/171212/67/38/WDDWF8EBXLR533867/67ZJQHUIUFLMUNLTGY7EPLOMKY-cr-360.jpg
NY,2014,Ford,Fusion,12990,19156,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FA6P0HD0E5398582/2014-ford-fusion/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/82/85/1FA6P0HD0E5398582/J76ZPQRLBERB5VTMWX2SYTZIYI-cr-360.jpg
NY,2018,Hyundai,Kona,15990,19190,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KM8K62AAXJU158295/2018-hyundai-kona/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/95/82/KM8K62AAXJU158295/V27DTAFHQ6EPASMM2I5C45OOQU-cr-360.jpg
NY,2016,Jeep,Cherokee,14590,41987,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4PJLCB1GW272381/2016-jeep-cherokee/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/81/23/1C4PJLCB1GW272381/U5BAWMMLUMTF5QITY3OVIASMWA-cr-360.jpg
NY,2015,Toyota,Camry,13990,72459,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/4T1BD1FK7FU160773/2015-toyota-camry/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/73/07/4T1BD1FK7FU160773/V2FYAIAYJRHKJEOY6H5QLIQ3CQ-cr-360.jpg
NY,2016,Nissan,Altima,15590,21092,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP4GC177822/2016-nissan-altima/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/22/78/1N4AL3AP4GC177822/RKNUYU5DF744ICP2CCDUWHGXWA-cr-360.jpg
NY,2010,Toyota,Prius,11590,70212,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU5A0219711/2010-toyota-prius/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/11/97/JTDKN3DU5A0219711/7GK2ZWNZVME573PGUWQH4JCS7A-cr-360.jpg
NY,2013,Nissan,Altima,10990,87064,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP4DC268262/2013-nissan-altima/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/62/82/1N4AL3AP4DC268262/ZAVCUASZ6HESXROXYGBPULTPFU-cr-360.jpg
NY,2015,Toyota,RAV4,18990,22505,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTMRFREV8FD137753/2015-toyota-rav4/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/53/77/JTMRFREV8FD137753/ANU3T5B56RSONOD6DJORRDM3ZU-cr-360.jpg
NY,2012,Scion,iQ,8590,57541,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTNJJXB05CJ019032/2012-scion-iq/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/32/90/JTNJJXB05CJ019032/2BDKGJEM7CFENNBZ4SGEEY5ISI-cr-360.jpg
NY,2017,Mercedes-Benz,GLS,36888,50215,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4JGDF6EE7HA881806/2017-mercedes-benz-gls/,https://listings-prod.tcimg.net/listings/46551/06/18/4JGDF6EE7HA881806/3JL372TPYJQP43NGSROG5QKOL4-cr-360.jpg
NY,2020,Chevrolet,Tahoe,42990,17490,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GNSCBKC4LR209753/2020-chevrolet-tahoe/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/53/97/1GNSCBKC4LR209753/VYK52SOFOVKCEI5ZE243TKPWBQ-cr-360.jpg
NY,2018,Ford,Taurus,13590,68027,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FAHP2E87JG102645/2018-ford-taurus/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/45/26/1FAHP2E87JG102645/RYFVPQ3BO7YGUYFNG2ZRYAEWMM-cr-360.jpg
NJ,2020,Mercedes-Benz,GLB,42235,1721,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/W1N4M4HB5LW039714/2020-mercedes-benz-glb/,https://listings-prod.tcimg.net/listings/6266/14/97/W1N4M4HB5LW039714/EX2BXQPGWHW44YIHJQQ36NZDYQ-cr-360.jpg
NY,2017,Mercedes-Benz,CClass,40906,11123,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDWK4KB1HF520331/2017-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/2441/31/03/WDDWK4KB1HF520331/NAQJ73QX7AJ5FTXWC3HLBGLUU4-cr-360.jpg
NY,2013,Chevrolet,Camaro,21990,56412,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G1FK1EJ3D9118169/2013-chevrolet-camaro/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/69/81/2G1FK1EJ3D9118169/KGXD4RJE4EAF77GSENWOS4TU5M-cr-360.jpg
NY,2017,Audi,A4,18995,41686,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUANAF41HN029492/2017-audi-a4/,https://listings-prod.tcimg.net/listings/189396/92/94/WAUANAF41HN029492/TRFCO3KTXMFY3QNHFE2GDBAFPQ-cr-360.jpg
NY,2018,INFINITI,Q50,23070,27436,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN1EV7AR4JM440197/2018-infiniti-q50/,https://listings-prod.tcimg.net/listings/15595/97/01/JN1EV7AR4JM440197/KU74FKHAWMNES3BZBVYC6YH5TY-cr-360.jpg
NY,2017,Mazda,CX5,21590,30685,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM3KFBDL9H0177110/2017-mazda-cx-5/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/10/71/JM3KFBDL9H0177110/YRUK2FBIUD26SLASKVE65WN52Y-cr-360.jpg
NY,2019,Ford,TransitPassengerWagon,29995,10703,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FBAX2CM6KKA83035/2019-ford-transit-passenger-wagon/,https://listings-prod.tcimg.net/listings/87164/35/30/1FBAX2CM6KKA83035/TS7MZISH2S4V75Z45VFSUJRFHU-cr-360.jpg
NY,2016,Rolls-Royce,Ghost,209995,16910,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SCA664L57GUX66437/2016-rolls-royce-ghost/,https://listings-prod.tcimg.net/listings/21460/37/64/SCA664L57GUX66437/JA2APITYVFEIGTI6HT3HLXJA5I-cr-360.jpg
NY,2014,Lexus,ES,18590,62428,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBK1GG3E2108263/2014-lexus-es/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/63/82/JTHBK1GG3E2108263/YXYIXZM5GZY2ROVJRXDIXLF3IQ-cr-360.jpg
NY,2017,Mercedes-Benz,GLE,39500,18612,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4JGDA5HB2HA978034/2017-mercedes-benz-gle/,https://listings-prod.tcimg.net/listings/171212/34/80/4JGDA5HB2HA978034/I3VN6KCKYGU6M4T6QKSESWUFCA-cr-360.jpg
CA,2019,Lexus,IS,28990,15853,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBA1D20K5086387/2019-lexus-is/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/87/63/JTHBA1D20K5086387/KYMODVNNEYC6Q5YTLAIZ3WPCHU-cr-360.jpg
CA,2018,Honda,Civic,18125,19205,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HGFC2F78JH513173/2018-honda-civic/,https://listings-prod.tcimg.net/listings/3249/73/31/2HGFC2F78JH513173/XCPCEXW75GPQP6RFMVMIPRWFUI-cr-360.jpg
CA,2018,MINI,Hardtop,19999,10527,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWXP5C50J2G63086/2018-mini-hardtop/,https://listings-prod.tcimg.net/listings/182623/86/30/WMWXP5C50J2G63086/TG7DHJI33S5UUY42267SCMA56U-cr-360.jpg
CA,2014,Toyota,Prius,10995,102826,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU8E1750000/2014-toyota-prius/,https://listings-prod.tcimg.net/listings/119508/00/00/JTDKN3DU8E1750000/JJCLOHXV2Y5P4SBVACDVFV5SQM-cr-360.jpg
CA,2015,Honda,Civic,13888,21888,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HGFB2F58FH540737/2015-honda-civic/,https://listings-prod.tcimg.net/listings/109966/37/07/2HGFB2F58FH540737/EE5SCRKAUEFDIHARA42R45UENY-cr-360.jpg
CA,2014,Mercedes-Benz,CLA,13999,110444,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDSJ4EB8EN084737/2014-mercedes-benz-cla/,https://listings-prod.tcimg.net/listings/59433/37/47/WDDSJ4EB8EN084737/T2ST4DVP5TYSLOPHAHNMKD6PTE-cr-360.jpg
